CustomerID,CustomerName,City,Age,Gender,LoyaltyTier
C02037,Aishwarya Patel,Pune,28,Male,Bronze
C02038,Kavya Patel,Hyderabad,52,Female,Gold
C02039,Harini Patel,Mumbai,50,Female,Silver
C02040,Divya Patel,Chennai,29,Male,Gold
C02041,Aarav Reddy,Bengaluru,53,Male,Silver
C02042,Vivaan Reddy,Pune,22,Female,Gold
C02043,Aditya Reddy,Pune,44,Female,Silver
C02044,Arjun Reddy,Bengaluru,40,Male,Gold
C02045,Sai Reddy,Mumbai,23,Female,Gold
C02046,Rahul Reddy,Hyderabad,20,Male,Silver
C02047,Karthik Reddy,Mumbai,37,Male,Gold
C02048,Surya Reddy,Pune,47,Female,Gold
C02049,Vikram Reddy,Mumbai,56,Female,Gold
C02050,Rohan Reddy,Hyderabad,28,Male,Bronze
C02051,Ananya Reddy,Mumbai,55,Male,Silver
C02052,Diya Reddy,Bengaluru,56,Male,Bronze
C02053,Priya Reddy,Bengaluru,48,Female,Bronze
C02054,Meera Reddy,Chennai,51,Female,Bronze
C02055,Nisha Reddy,Mumbai,52,Male,Bronze
C02056,Sneha Reddy,Chennai,24,Female,Silver
C02057,Aishwarya Reddy,Chennai,41,Male,Silver
C02058,Kavya Reddy,Hyderabad,18,Female,Bronze
C02059,Harini Reddy,Bengaluru,27,Female,Bronze
C02060,Divya Reddy,Bengaluru,59,Male,Silver
C02061,Aarav Kumar,Chennai,28,Male,Gold
C02062,Vivaan Kumar,Bengaluru,31,Male,Silver
C02063,Aditya Kumar,Mumbai,33,Male,Gold
C02064,Arjun Kumar,Chennai,28,Female,Bronze
C02065,Sai Kumar,Hyderabad,52,Male,Silver
C02066,Rahul Kumar,Mumbai,19,Female,Silver
C02067,Karthik Kumar,Hyderabad,39,Female,Gold
C02068,Surya Kumar,Mumbai,33,Male,Bronze
C02069,Vikram Kumar,Mumbai,24,Female,Silver
C02070,Rohan Kumar,Chennai,36,Female,Silver
C02071,Ananya Kumar,Chennai,48,Female,Silver
C02072,Diya Kumar,Bengaluru,48,Female,Bronze
C02073,Priya Kumar,Hyderabad,55,Male,Silver
C02074,Meera Kumar,Bengaluru,30,Male,Bronze
C02075,Nisha Kumar,Bengaluru,38,Female,Silver
C02076,Sneha Kumar,Hyderabad,28,Female,Bronze
C02077,Aishwarya Kumar,Hyderabad,55,Female,Bronze
C02078,Kavya Kumar,Mumbai,24,Male,Bronze
C02079,Harini Kumar,Mumbai,37,Male,Gold
C02080,Divya Kumar,Hyderabad,18,Female,Bronze
C02081,Aarav Singh,Pune,50,Male,Gold
C02082,Vivaan Singh,Pune,42,Male,Silver
C02083,Aditya Singh,Bengaluru,41,Female,Silver
C02084,Arjun Singh,Chennai,21,Female,Gold
C02085,Sai Singh,Bengaluru,22,Female,Silver
C02086,Rahul Singh,Chennai,38,Male,Bronze
C02087,Karthik Singh,Pune,54,Male,Bronze
C02088,Surya Singh,Mumbai,51,Male,Bronze
C02089,Vikram Singh,Pune,53,Male,Silver
C02090,Rohan Singh,Mumbai,34,Female,Silver
C02091,Ananya Singh,Chennai,25,Female,Gold
C02092,Diya Singh,Chennai,56,Female,Silver
C02093,Priya Singh,Hyderabad,52,Male,Silver
C02094,Meera Singh,Bengaluru,42,Male,Bronze
C02095,Nisha Singh,Hyderabad,48,Female,Silver
C02096,Sneha Singh,Hyderabad,50,Male,Bronze
C02097,Aishwarya Singh,Hyderabad,46,Male,Silver
C02098,Kavya Singh,Bengaluru,41,Female,Gold
C02099,Harini Singh,Hyderabad,47,Female,Bronze
C02100,Divya Singh,Pune,54,Male,Gold
C02101,Aarav Iyer,Bengaluru,22,Female,Gold
C02102,Vivaan Iyer,Bengaluru,21,Male,Bronze
C02103,Aditya Iyer,Chennai,44,Male,Bronze
C02104,Arjun Iyer,Pune,23,Female,Gold
C02105,Sai Iyer,Bengaluru,34,Female,Gold
C02106,Rahul Iyer,Hyderabad,38,Male,Bronze
C02107,Karthik Iyer,Pune,37,Female,Bronze
C02108,Surya Iyer,Mumbai,37,Female,Gold
C02109,Vikram Iyer,Pune,37,Male,Bronze
C02110,Rohan Iyer,Mumbai,51,Male,Bronze
C02111,Ananya Iyer,Bengaluru,42,Male,Bronze
C02112,Diya Iyer,Chennai,59,Male,Silver
C02113,Priya Iyer,Hyderabad,49,Male,Silver
C02114,Meera Iyer,Hyderabad,32,Female,Silver
C02115,Nisha Iyer,Hyderabad,29,Female,Gold
C02116,Sneha Iyer,Mumbai,29,Female,Gold
C02117,Aishwarya Iyer,Chennai,41,Male,Gold
C02118,Kavya Iyer,Mumbai,22,Female,Gold
C02119,Harini Iyer,Pune,51,Male,Silver
C02120,Divya Iyer,Hyderabad,32,Male,Silver
C02121,Aarav Nair,Hyderabad,47,Male,Bronze
C02122,Vivaan Nair,Hyderabad,59,Female,Silver
C02123,Aditya Nair,Bengaluru,57,Male,Bronze
C02124,Arjun Nair,Mumbai,27,Male,Silver
C02125,Sai Nair,Hyderabad,34,Female,Silver
C02126,Rahul Nair,Chennai,50,Female,Gold
C02127,Karthik Nair,Hyderabad,40,Female,Silver
C02128,Surya Nair,Hyderabad,41,Female,Bronze
C02129,Vikram Nair,Pune,38,Male,Bronze
C02130,Rohan Nair,Hyderabad,29,Male,Bronze
C02131,Ananya Nair,Hyderabad,37,Female,Bronze
C02132,Diya Nair,Hyderabad,53,Male,Bronze
C02133,Priya Nair,Pune,33,Female,Bronze
C02134,Meera Nair,Bengaluru,53,Male,Bronze
C02135,Nisha Nair,Hyderabad,19,Male,Bronze
C02136,Sneha Nair,Pune,50,Male,Bronze
C02137,Aishwarya Nair,Hyderabad,56,Female,Bronze
C02138,Kavya Nair,Bengaluru,37,Female,Silver
C02139,Harini Nair,Pune,56,Female,Gold
C02140,Divya Nair,Pune,39,Female,Silver
C02141,Aarav Verma,Mumbai,30,Male,Bronze
C02142,Vivaan Verma,Hyderabad,50,Female,Silver
C02143,Aditya Verma,Bengaluru,46,Male,Bronze
C02144,Arjun Verma,Hyderabad,20,Female,Gold
C02145,Sai Verma,Chennai,39,Male,Bronze
C02146,Rahul Verma,Pune,35,Female,Bronze
C02147,Karthik Verma,Chennai,36,Female,Gold
C02148,Surya Verma,Pune,21,Female,Gold
C02149,Vikram Verma,Pune,54,Female,Gold
C02150,Rohan Verma,Chennai,31,Female,Gold
C02151,Ananya Verma,Chennai,26,Female,Silver
C02152,Diya Verma,Mumbai,43,Female,Gold
C02153,Priya Verma,Bengaluru,47,Male,Silver
C02154,Meera Verma,Bengaluru,51,Male,Silver
C02155,Nisha Verma,Mumbai,44,Male,Silver
C02156,Sneha Verma,Mumbai,25,Female,Bronze
C02157,Aishwarya Verma,Hyderabad,19,Male,Gold
C02158,Kavya Verma,Mumbai,51,Male,Bronze
C02159,Harini Verma,Mumbai,41,Male,Silver
C02160,Divya Verma,Chennai,21,Male,Bronze
C02161,Aarav Gupta,Pune,34,Female,Gold
C02162,Vivaan Gupta,Mumbai,33,Male,Silver
C02163,Aditya Gupta,Bengaluru,57,Male,Gold
C02164,Arjun Gupta,Hyderabad,37,Male,Silver
C02165,Sai Gupta,Hyderabad,49,Female,Bronze
C02166,Rahul Gupta,Hyderabad,40,Male,Gold
C02167,Karthik Gupta,Chennai,20,Male,Gold
C02168,Surya Gupta,Hyderabad,48,Male,Gold
C02169,Vikram Gupta,Hyderabad,18,Female,Silver
C02170,Rohan Gupta,Bengaluru,51,Female,Silver
C02171,Ananya Gupta,Hyderabad,47,Male,Gold
C02172,Diya Gupta,Bengaluru,37,Female,Silver
C02173,Priya Gupta,Bengaluru,22,Female,Gold
C02174,Meera Gupta,Bengaluru,24,Male,Bronze
C02175,Nisha Gupta,Pune,52,Female,Bronze
C02176,Sneha Gupta,Hyderabad,59,Female,Silver
C02177,Aishwarya Gupta,Chennai,48,Male,Bronze
C02178,Kavya Gupta,Mumbai,31,Male,Gold
C02179,Harini Gupta,Mumbai,51,Male,Bronze
C02180,Divya Gupta,Mumbai,56,Male,Silver
C02181,Aarav Rao,Bengaluru,45,Male,Silver
C02182,Vivaan Rao,Pune,44,Male,Bronze
C02183,Aditya Rao,Bengaluru,27,Male,Bronze
C02184,Arjun Rao,Mumbai,26,Male,Gold
C02185,Sai Rao,Mumbai,26,Female,Silver
C02186,Rahul Rao,Bengaluru,50,Female,Bronze
C02187,Karthik Rao,Chennai,41,Female,Silver
C02188,Surya Rao,Bengaluru,27,Female,Bronze
C02189,Vikram Rao,Mumbai,20,Male,Silver
C02190,Rohan Rao,Pune,26,Female,Bronze
C02191,Ananya Rao,Chennai,49,Female,Silver
C02192,Diya Rao,Hyderabad,41,Female,Silver
C02193,Priya Rao,Mumbai,29,Female,Bronze
C02194,Meera Rao,Chennai,58,Female,Gold
C02195,Nisha Rao,Chennai,22,Female,Gold
C02196,Sneha Rao,Chennai,24,Female,Gold
C02197,Aishwarya Rao,Mumbai,22,Male,Gold
C02198,Kavya Rao,Hyderabad,40,Male,Silver
C02199,Harini Rao,Hyderabad,54,Male,Bronze
C02200,Divya Rao,Pune,25,Female,Silver
C02201,Aarav Sharma,Pune,22,Male,Gold
C02202,Vivaan Sharma,Mumbai,30,Female,Silver
C02203,Aditya Sharma,Mumbai,35,Male,Bronze
C02204,Arjun Sharma,Bengaluru,48,Female,Bronze
C02205,Sai Sharma,Bengaluru,43,Female,Silver
C02206,Rahul Sharma,Hyderabad,34,Female,Silver
C02207,Karthik Sharma,Mumbai,29,Male,Bronze
C02208,Surya Sharma,Pune,36,Male,Gold
C02209,Vikram Sharma,Chennai,32,Male,Bronze
C02210,Rohan Sharma,Pune,35,Male,Gold
C02211,Ananya Sharma,Mumbai,23,Male,Bronze
C02212,Diya Sharma,Hyderabad,18,Female,Silver
C02213,Priya Sharma,Mumbai,48,Male,Bronze
C02214,Meera Sharma,Hyderabad,28,Male,Bronze
C02215,Nisha Sharma,Bengaluru,59,Male,Gold
C02216,Sneha Sharma,Mumbai,18,Female,Gold
C02217,Aishwarya Sharma,Hyderabad,26,Male,Silver
C02218,Kavya Sharma,Mumbai,51,Female,Silver
C02219,Harini Sharma,Chennai,42,Male,Silver
C02220,Divya Sharma,Chennai,34,Female,Gold
C02221,Aarav Patel,Pune,54,Male,Bronze
C02222,Vivaan Patel,Mumbai,19,Male,Gold
C02223,Aditya Patel,Hyderabad,54,Male,Silver
C02224,Arjun Patel,Bengaluru,26,Female,Silver
C02225,Sai Patel,Hyderabad,45,Male,Gold
C02226,Rahul Patel,Hyderabad,57,Female,Gold
C02227,Karthik Patel,Bengaluru,32,Female,Silver
C02228,Surya Patel,Hyderabad,26,Female,Silver
C02229,Vikram Patel,Chennai,36,Male,Gold
C02230,Rohan Patel,Mumbai,23,Male,Gold
C02231,Ananya Patel,Pune,20,Female,Bronze
C02232,Diya Patel,Hyderabad,42,Male,Silver
C02233,Priya Patel,Bengaluru,43,Female,Bronze
C02234,Meera Patel,Hyderabad,35,Male,Bronze
C02235,Nisha Patel,Chennai,41,Male,Silver
C02236,Sneha Patel,Chennai,51,Male,Bronze
C02237,Aishwarya Patel,Mumbai,25,Male,Gold
C02238,Kavya Patel,Bengaluru,33,Male,Gold
C02239,Harini Patel,Mumbai,29,Male,Bronze
C02240,Divya Patel,Bengaluru,58,Female,Bronze
C02241,Aarav Reddy,Chennai,44,Male,Gold
C02242,Vivaan Reddy,Bengaluru,47,Male,Silver
C02243,Aditya Reddy,Mumbai,30,Male,Bronze
C02244,Arjun Reddy,Hyderabad,55,Male,Silver
C02245,Sai Reddy,Bengaluru,50,Female,Bronze
C02246,Rahul Reddy,Mumbai,34,Female,Gold
C02247,Karthik Reddy,Pune,21,Female,Silver
C02248,Surya Reddy,Mumbai,46,Female,Silver
C02249,Vikram Reddy,Bengaluru,60,Male,Bronze
C02250,Rohan Reddy,Pune,58,Male,Gold
C02251,Ananya Reddy,Pune,23,Male,Bronze
C02252,Diya Reddy,Bengaluru,29,Male,Silver
C02253,Priya Reddy,Hyderabad,48,Male,Gold
C02254,Meera Reddy,Chennai,46,Male,Bronze
C02255,Nisha Reddy,Bengaluru,46,Female,Silver
C02256,Sneha Reddy,Chennai,34,Female,Gold
C02257,Aishwarya Reddy,Mumbai,28,Male,Silver
C02258,Kavya Reddy,Mumbai,44,Female,Gold
C02259,Harini Reddy,Mumbai,47,Male,Bronze
C02260,Divya Reddy,Hyderabad,35,Female,Bronze
C02261,Aarav Kumar,Bengaluru,55,Female,Gold
C02262,Vivaan Kumar,Mumbai,35,Female,Gold
C02263,Aditya Kumar,Pune,29,Male,Bronze
C02264,Arjun Kumar,Mumbai,23,Male,Bronze
C02265,Sai Kumar,Pune,18,Male,Gold
C02266,Rahul Kumar,Mumbai,50,Male,Silver
C02267,Karthik Kumar,Pune,51,Female,Gold
C02268,Surya Kumar,Mumbai,45,Female,Gold
C02269,Vikram Kumar,Pune,24,Male,Gold
C02270,Rohan Kumar,Chennai,30,Female,Gold
C02271,Ananya Kumar,Hyderabad,50,Male,Silver
C02272,Diya Kumar,Pune,33,Female,Bronze
C02273,Priya Kumar,Bengaluru,40,Female,Silver
C02274,Meera Kumar,Pune,27,Female,Gold
C02275,Nisha Kumar,Bengaluru,60,Female,Silver
C02276,Sneha Kumar,Hyderabad,53,Female,Silver
C02277,Aishwarya Kumar,Bengaluru,50,Female,Gold
C02278,Kavya Kumar,Hyderabad,54,Male,Silver
C02279,Harini Kumar,Bengaluru,58,Male,Gold
C02280,Divya Kumar,Mumbai,20,Female,Gold
C02281,Aarav Singh,Hyderabad,37,Male,Bronze
C02282,Vivaan Singh,Chennai,43,Female,Gold
C02283,Aditya Singh,Chennai,58,Male,Bronze
C02284,Arjun Singh,Pune,40,Female,Silver
C02285,Sai Singh,Mumbai,54,Male,Bronze
C02286,Rahul Singh,Hyderabad,55,Female,Gold
C02287,Karthik Singh,Chennai,34,Male,Bronze
C02288,Surya Singh,Bengaluru,33,Female,Gold
C02289,Vikram Singh,Hyderabad,60,Male,Gold
C02290,Rohan Singh,Hyderabad,33,Male,Bronze
C02291,Ananya Singh,Mumbai,47,Female,Gold
C02292,Diya Singh,Hyderabad,46,Male,Gold
C02293,Priya Singh,Pune,50,Male,Bronze
C02294,Meera Singh,Bengaluru,23,Male,Bronze
C02295,Nisha Singh,Pune,52,Female,Silver
C02296,Sneha Singh,Chennai,54,Male,Gold
C02297,Aishwarya Singh,Bengaluru,25,Male,Bronze
C02298,Kavya Singh,Bengaluru,47,Female,Gold
C02299,Harini Singh,Bengaluru,41,Female,Bronze
C02300,Divya Singh,Chennai,40,Male,Silver
C02301,Aarav Iyer,Mumbai,52,Male,Bronze
C02302,Vivaan Iyer,Bengaluru,48,Male,Silver
C02303,Aditya Iyer,Chennai,56,Female,Bronze
C02304,Arjun Iyer,Chennai,20,Female,Gold
C02305,Sai Iyer,Chennai,57,Female,Bronze
C02306,Rahul Iyer,Pune,47,Female,Bronze
C02307,Karthik Iyer,Bengaluru,49,Male,Silver
C02308,Surya Iyer,Mumbai,20,Female,Gold
C02309,Vikram Iyer,Pune,31,Female,Silver
C02310,Rohan Iyer,Mumbai,34,Female,Bronze
C02311,Ananya Iyer,Pune,56,Male,Bronze
C02312,Diya Iyer,Chennai,24,Female,Bronze
C02313,Priya Iyer,Mumbai,39,Male,Silver
C02314,Meera Iyer,Bengaluru,52,Male,Bronze
C02315,Nisha Iyer,Bengaluru,51,Male,Bronze
C02316,Sneha Iyer,Hyderabad,59,Female,Silver
C02317,Aishwarya Iyer,Hyderabad,22,Female,Gold
C02318,Kavya Iyer,Mumbai,43,Male,Bronze
C02319,Harini Iyer,Bengaluru,22,Male,Gold
C02320,Divya Iyer,Pune,51,Male,Gold
C02321,Aarav Nair,Bengaluru,30,Female,Silver
C02322,Vivaan Nair,Mumbai,24,Female,Gold
C02323,Aditya Nair,Pune,59,Male,Silver
C02324,Arjun Nair,Chennai,43,Female,Bronze
C02325,Sai Nair,Hyderabad,46,Female,Bronze
C02326,Rahul Nair,Mumbai,53,Male,Bronze
C02327,Karthik Nair,Hyderabad,50,Female,Gold
C02328,Surya Nair,Chennai,55,Female,Bronze
C02329,Vikram Nair,Bengaluru,34,Male,Gold
C02330,Rohan Nair,Bengaluru,39,Female,Bronze
C02331,Ananya Nair,Pune,22,Male,Silver
C02332,Diya Nair,Hyderabad,51,Female,Gold
C02333,Priya Nair,Chennai,51,Female,Bronze
C02334,Meera Nair,Chennai,53,Female,Gold
C02335,Nisha Nair,Chennai,48,Male,Bronze
C02336,Sneha Nair,Bengaluru,57,Female,Silver
C02337,Aishwarya Nair,Bengaluru,52,Male,Silver
C02338,Kavya Nair,Mumbai,41,Male,Gold
C02339,Harini Nair,Pune,41,Male,Bronze
C02340,Divya Nair,Mumbai,40,Female,Gold
C02341,Aarav Verma,Pune,21,Male,Gold
C02342,Vivaan Verma,Pune,22,Female,Silver
C02343,Aditya Verma,Hyderabad,44,Male,Gold
C02344,Arjun Verma,Hyderabad,28,Male,Gold
C02345,Sai Verma,Bengaluru,27,Male,Gold
C02346,Rahul Verma,Hyderabad,55,Female,Bronze
C02347,Karthik Verma,Chennai,60,Female,Silver
C02348,Surya Verma,Pune,54,Male,Bronze
C02349,Vikram Verma,Bengaluru,49,Male,Gold
C02350,Rohan Verma,Bengaluru,41,Female,Gold
C02351,Ananya Verma,Bengaluru,22,Male,Silver
C02352,Diya Verma,Mumbai,49,Male,Silver
C02353,Priya Verma,Hyderabad,51,Female,Bronze
C02354,Meera Verma,Chennai,23,Male,Gold
C02355,Nisha Verma,Pune,35,Female,Gold
C02356,Sneha Verma,Mumbai,52,Male,Bronze
C02357,Aishwarya Verma,Pune,57,Male,Bronze
C02358,Kavya Verma,Mumbai,23,Male,Silver
C02359,Harini Verma,Chennai,55,Female,Bronze
C02360,Divya Verma,Chennai,41,Male,Bronze
C02361,Aarav Gupta,Hyderabad,49,Male,Bronze
C02362,Vivaan Gupta,Pune,26,Female,Silver
C02363,Aditya Gupta,Bengaluru,21,Female,Gold
C02364,Arjun Gupta,Bengaluru,23,Female,Gold
C02365,Sai Gupta,Chennai,21,Male,Silver
C02366,Rahul Gupta,Pune,54,Male,Bronze
C02367,Karthik Gupta,Chennai,46,Male,Silver
C02368,Surya Gupta,Chennai,56,Male,Bronze
C02369,Vikram Gupta,Pune,38,Male,Gold
C02370,Rohan Gupta,Hyderabad,48,Male,Bronze
C02371,Ananya Gupta,Hyderabad,26,Female,Bronze
C02372,Diya Gupta,Hyderabad,44,Female,Bronze
C02373,Priya Gupta,Bengaluru,51,Female,Silver
C02374,Meera Gupta,Bengaluru,33,Female,Gold
C02375,Nisha Gupta,Mumbai,21,Male,Silver
C02376,Sneha Gupta,Hyderabad,39,Female,Bronze
C02377,Aishwarya Gupta,Hyderabad,52,Female,Gold
C02378,Kavya Gupta,Chennai,54,Male,Silver
C02379,Harini Gupta,Chennai,33,Male,Gold
C02380,Divya Gupta,Hyderabad,24,Male,Bronze
C02381,Aarav Rao,Pune,26,Male,Bronze
C02382,Vivaan Rao,Mumbai,19,Male,Gold
C02383,Aditya Rao,Bengaluru,45,Male,Silver
C02384,Arjun Rao,Chennai,55,Female,Silver
C02385,Sai Rao,Hyderabad,45,Female,Silver
C02386,Rahul Rao,Pune,58,Male,Silver
C02387,Karthik Rao,Bengaluru,55,Female,Bronze
C02388,Surya Rao,Bengaluru,52,Male,Silver
C02389,Vikram Rao,Bengaluru,38,Female,Bronze
C02390,Rohan Rao,Hyderabad,60,Female,Gold
C02391,Ananya Rao,Bengaluru,43,Male,Gold
C02392,Diya Rao,Chennai,27,Female,Bronze
C02393,Priya Rao,Pune,56,Female,Gold
C02394,Meera Rao,Chennai,49,Female,Bronze
C02395,Nisha Rao,Chennai,38,Male,Bronze
C02396,Sneha Rao,Bengaluru,32,Female,Silver
C02397,Aishwarya Rao,Chennai,19,Female,Gold
C02398,Kavya Rao,Chennai,30,Male,Gold
C02399,Harini Rao,Mumbai,28,Male,Bronze
C02400,Divya Rao,Mumbai,43,Female,Silver
C02401,Aarav Sharma,Pune,25,Male,Bronze
C02402,Vivaan Sharma,Mumbai,51,Male,Bronze
C02403,Aditya Sharma,Pune,33,Female,Silver
C02404,Arjun Sharma,Mumbai,20,Male,Gold
C02405,Sai Sharma,Bengaluru,31,Male,Bronze
C02406,Rahul Sharma,Chennai,42,Female,Silver
C02407,Karthik Sharma,Pune,22,Female,Silver
C02408,Surya Sharma,Mumbai,26,Male,Bronze
C02409,Vikram Sharma,Bengaluru,27,Male,Gold
C02410,Rohan Sharma,Bengaluru,29,Male,Silver
C02411,Ananya Sharma,Hyderabad,55,Male,Silver
C02412,Diya Sharma,Chennai,40,Male,Silver
C02413,Priya Sharma,Chennai,40,Male,Silver
C02414,Meera Sharma,Bengaluru,56,Female,Silver
C02415,Nisha Sharma,Chennai,38,Female,Silver
C02416,Sneha Sharma,Hyderabad,53,Female,Silver
C02417,Aishwarya Sharma,Pune,29,Male,Bronze
C02418,Kavya Sharma,Pune,23,Male,Silver
C02419,Harini Sharma,Hyderabad,44,Female,Bronze
C02420,Divya Sharma,Hyderabad,58,Male,Bronze
C02421,Aarav Patel,Mumbai,26,Male,Bronze
C02422,Vivaan Patel,Chennai,60,Female,Silver
C02423,Aditya Patel,Bengaluru,27,Female,Bronze
C02424,Arjun Patel,Hyderabad,28,Male,Silver
C02425,Sai Patel,Chennai,49,Male,Silver
C02426,Rahul Patel,Bengaluru,33,Female,Bronze
C02427,Karthik Patel,Bengaluru,47,Male,Silver
C02428,Surya Patel,Bengaluru,56,Female,Silver
C02429,Vikram Patel,Pune,52,Female,Bronze
C02430,Rohan Patel,Chennai,29,Female,Gold
C02431,Ananya Patel,Mumbai,47,Female,Bronze
C02432,Diya Patel,Chennai,18,Male,Silver
C02433,Priya Patel,Chennai,40,Female,Silver
C02434,Meera Patel,Mumbai,57,Male,Gold
C02435,Nisha Patel,Mumbai,47,Female,Gold
C02436,Sneha Patel,Chennai,27,Female,Bronze
C02437,Aishwarya Patel,Bengaluru,56,Female,Gold
C02438,Kavya Patel,Hyderabad,60,Female,Bronze
C02439,Harini Patel,Pune,58,Male,Bronze
C02440,Divya Patel,Mumbai,48,Female,Bronze
C02441,Aarav Reddy,Chennai,32,Female,Gold
C02442,Vivaan Reddy,Hyderabad,58,Male,Bronze
C02443,Aditya Reddy,Hyderabad,49,Female,Gold
C02444,Arjun Reddy,Chennai,35,Female,Silver
C02445,Sai Reddy,Pune,42,Male,Silver
C02446,Rahul Reddy,Bengaluru,57,Male,Bronze
C02447,Karthik Reddy,Chennai,36,Female,Silver
C02448,Surya Reddy,Chennai,21,Male,Gold
C02449,Vikram Reddy,Bengaluru,29,Female,Gold
C02450,Rohan Reddy,Mumbai,23,Female,Silver
C02451,Ananya Reddy,Chennai,41,Male,Bronze
C02452,Diya Reddy,Mumbai,58,Female,Silver
C02453,Priya Reddy,Pune,21,Female,Bronze
C02454,Meera Reddy,Pune,32,Female,Silver
C02455,Nisha Reddy,Hyderabad,18,Male,Silver
C02456,Sneha Reddy,Hyderabad,56,Female,Bronze
C02457,Aishwarya Reddy,Pune,57,Male,Bronze
C02458,Kavya Reddy,Mumbai,30,Male,Bronze
C02459,Harini Reddy,Chennai,51,Male,Gold
C02460,Divya Reddy,Mumbai,34,Male,Bronze
C02461,Aarav Kumar,Pune,48,Female,Silver
C02462,Vivaan Kumar,Mumbai,34,Female,Bronze
C02463,Aditya Kumar,Pune,44,Female,Silver
C02464,Arjun Kumar,Chennai,35,Male,Silver
C02465,Sai Kumar,Pune,46,Female,Bronze
C02466,Rahul Kumar,Chennai,49,Male,Silver
C02467,Karthik Kumar,Bengaluru,58,Male,Silver
C02468,Surya Kumar,Pune,34,Female,Silver
C02469,Vikram Kumar,Mumbai,51,Male,Silver
C02470,Rohan Kumar,Mumbai,29,Male,Gold
C02471,Ananya Kumar,Hyderabad,27,Male,Bronze
C02472,Diya Kumar,Bengaluru,47,Female,Silver
C02473,Priya Kumar,Mumbai,33,Male,Silver
C02474,Meera Kumar,Mumbai,54,Female,Bronze
C02475,Nisha Kumar,Hyderabad,26,Female,Gold
C02476,Sneha Kumar,Chennai,25,Female,Gold
C02477,Aishwarya Kumar,Bengaluru,47,Male,Gold
C02478,Kavya Kumar,Hyderabad,30,Female,Gold
C02479,Harini Kumar,Chennai,26,Male,Bronze
C02480,Divya Kumar,Hyderabad,36,Female,Bronze
C02481,Aarav Singh,Bengaluru,25,Male,Bronze
C02482,Vivaan Singh,Mumbai,56,Female,Silver
C02483,Aditya Singh,Chennai,27,Female,Bronze
C02484,Arjun Singh,Chennai,49,Male,Silver
C02485,Sai Singh,Bengaluru,36,Female,Bronze
C02486,Rahul Singh,Hyderabad,53,Male,Bronze
C02487,Karthik Singh,Bengaluru,41,Male,Gold
C02488,Surya Singh,Bengaluru,33,Male,Bronze
C02489,Vikram Singh,Pune,43,Female,Silver
C02490,Rohan Singh,Mumbai,46,Male,Gold
C02491,Ananya Singh,Pune,60,Female,Gold
C02492,Diya Singh,Pune,32,Male,Gold
C02493,Priya Singh,Hyderabad,27,Male,Silver
C02494,Meera Singh,Bengaluru,58,Female,Gold
C02495,Nisha Singh,Bengaluru,49,Female,Bronze
C02496,Sneha Singh,Mumbai,49,Male,Bronze
C02497,Aishwarya Singh,Bengaluru,21,Female,Gold
C02498,Kavya Singh,Mumbai,36,Female,Silver
C02499,Harini Singh,Chennai,49,Male,Silver
C02500,Divya Singh,Chennai,51,Female,Bronze
C02501,Aarav Iyer,Chennai,59,Female,Bronze
C02502,Vivaan Iyer,Hyderabad,36,Female,Gold
C02503,Aditya Iyer,Pune,54,Male,Silver
C02504,Arjun Iyer,Bengaluru,33,Male,Silver
C02505,Sai Iyer,Mumbai,34,Male,Gold
C02506,Rahul Iyer,Bengaluru,45,Female,Silver
C02507,Karthik Iyer,Chennai,33,Female,Gold
C02508,Surya Iyer,Pune,32,Male,Gold
C02509,Vikram Iyer,Bengaluru,28,Female,Bronze
C02510,Rohan Iyer,Mumbai,23,Male,Bronze
C02511,Ananya Iyer,Bengaluru,18,Female,Bronze
C02512,Diya Iyer,Mumbai,44,Female,Gold
C02513,Priya Iyer,Chennai,30,Female,Gold
C02514,Meera Iyer,Bengaluru,25,Female,Silver
C02515,Nisha Iyer,Pune,18,Male,Gold
C02516,Sneha Iyer,Chennai,28,Male,Bronze
C02517,Aishwarya Iyer,Bengaluru,59,Male,Gold
C02518,Kavya Iyer,Mumbai,57,Male,Bronze
C02519,Harini Iyer,Chennai,23,Male,Silver
C02520,Divya Iyer,Hyderabad,30,Male,Bronze
C02521,Aarav Nair,Bengaluru,57,Female,Gold
C02522,Vivaan Nair,Pune,34,Male,Gold
C02523,Aditya Nair,Chennai,42,Female,Silver
C02524,Arjun Nair,Pune,21,Male,Bronze
C02525,Sai Nair,Chennai,25,Female,Gold
C02526,Rahul Nair,Chennai,38,Female,Silver
C02527,Karthik Nair,Mumbai,40,Male,Bronze
C02528,Surya Nair,Mumbai,32,Female,Silver
C02529,Vikram Nair,Chennai,18,Female,Silver
C02530,Rohan Nair,Chennai,38,Female,Bronze
C02531,Ananya Nair,Bengaluru,47,Female,Bronze
C02532,Diya Nair,Pune,60,Female,Bronze
C02533,Priya Nair,Bengaluru,44,Female,Silver
C02534,Meera Nair,Mumbai,49,Female,Bronze
C02535,Nisha Nair,Pune,29,Male,Bronze
C02536,Sneha Nair,Pune,26,Male,Bronze
C02537,Aishwarya Nair,Chennai,26,Female,Gold
C02538,Kavya Nair,Mumbai,38,Male,Bronze
C02539,Harini Nair,Mumbai,20,Male,Gold
C02540,Divya Nair,Pune,35,Male,Bronze
C02541,Aarav Verma,Chennai,40,Female,Silver
C02542,Vivaan Verma,Bengaluru,49,Female,Bronze
C02543,Aditya Verma,Pune,46,Male,Silver
